pin,slack
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:B,44334
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:C,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:CC,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:D,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:P,44334
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:UB,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[0]:Y,45376
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_34:B,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_34:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:CLK,40555
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:D,45928
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:EN,40400
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:Q,40555
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc2/tx_data[26]:SLn,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:ADn,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:ALn,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:CLK,20796
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:D,47496
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:EN,21756
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:LAT,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:Q,20796
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:SD,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/rx_data[3]:SLn,
cmam_if_wrap_0/cmam_if/am_if/am_cntr_r[0]:A,21900
cmam_if_wrap_0/cmam_if/am_if/am_cntr_r[0]:B,46292
cmam_if_wrap_0/cmam_if/am_if/am_cntr_r[0]:C,43743
cmam_if_wrap_0/cmam_if/am_if/am_cntr_r[0]:Y,21900
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_ns[23]:A,42456
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_ns[23]:B,40914
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_ns[23]:C,40861
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_ns[23]:Y,40861
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/crc_5[3]:A,46433
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/crc_5[3]:B,46354
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/crc_5[3]:C,46029
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/crc_5[3]:D,21669
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/crc_5[3]:Y,21669
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_38:IPA,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:CLK,40218
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:D,41728
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:Q,40218
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RE_d1:SLn,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPA,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[9]:A,44473
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[9]:B,46129
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[9]:Y,44473
GPIO2_R_obuf/U0/U_IOPAD:D,
GPIO2_R_obuf/U0/U_IOPAD:E,
GPIO2_R_obuf/U0/U_IOPAD:PAD,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:A,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:B,44276
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:C,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:CC,44977
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:D,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:P,44276
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:S,44977
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/bitCt_cry[1]:UB,
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[7]:A,42708
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[7]:B,39471
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[7]:C,38220
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[7]:D,38071
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[7]:Y,38071
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:CLK,43268
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:D,44849
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:EN,41346
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:Q,43268
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_full_r:SLn,
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[21]:A,43092
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[21]:B,41113
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[21]:C,40939
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[21]:Y,40939
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_23:B,47295
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_23:C,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_23:IPB,47295
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_23:IPC,
cmam_if_wrap_0/cmam_if/nif/un1_wren_0_a2_0_o2:A,40348
cmam_if_wrap_0/cmam_if/nif/un1_wren_0_a2_0_o2:B,40266
cmam_if_wrap_0/cmam_if/nif/un1_wren_0_a2_0_o2:Y,40266
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[2]:A,42731
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[2]:B,39488
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[2]:C,38241
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[2]:D,38089
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[2]:Y,38089
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:ADn,
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:ALn,
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:CLK,17100
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:D,46074
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:EN,41492
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:LAT,
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:Q,17100
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:SD,
cmam_if_wrap_0/cmam_if/nif/rst_valid[2]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:CLK,40154
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:D,40382
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:Q,40154
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/re_pulse_d1:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:A,45491
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:B,45329
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:C,45213
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:CC,45581
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:D,45029
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:P,45091
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:S,45581
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI0DNH2[1]:UB,45029
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:A,46038
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:B,45282
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:C,45171
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:CC,45010
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:D,44987
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:P,45638
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:S,45010
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIL1P7A[6]:UB,44987
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/un1_rd_stb_1_4_o2_i_o2_0_RNIC2LC:A,40439
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/un1_rd_stb_1_4_o2_i_o2_0_RNIC2LC:B,43220
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/un1_rd_stb_1_4_o2_i_o2_0_RNIC2LC:Y,40439
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_35:EN,46236
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_35:IPENn,46236
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4_1_1[12]:A,45363
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4_1_1[12]:B,45313
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4_1_1[12]:C,45102
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4_1_1[12]:Y,45102
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_133:IPA,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:CLK,44981
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:D,40485
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:EN,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:Q,44981
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/start_latch:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:A,40329
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:B,44901
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:C,45648
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:CC,38155
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:D,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:P,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:S,38155
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_5_0:UB,45648
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:CLK,47269
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:D,46040
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:EN,41926
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:Q,47269
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[6]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:CLK,46223
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:D,45439
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:EN,41438
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:Q,46223
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[4]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/in_packet_27:A,43924
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/in_packet_27:B,42640
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/in_packet_27:C,46029
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/in_packet_27:D,44294
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/in_packet_27:Y,42640
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_23:EN,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_23:IPENn,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:A,45493
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:B,45218
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:C,45102
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:CC,45118
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:D,44918
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:P,45077
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:S,45118
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNIEV766[5]:UB,44918
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/un1_crc_1_4:A,45432
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/un1_crc_1_4:B,45353
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/un1_crc_1_4:C,45288
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/un1_crc_1_4:D,45178
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/un1_crc_1_4:Y,45178
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:CLK,39512
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:D,46176
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:EN,40400
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:Q,39512
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/tx_data[0]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_8:EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_8:IPENn,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:A,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:B,46231
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:C,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:CC,45388
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:D,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:P,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:S,45388
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r_cry[5]:UB,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_98:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_98:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_98:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_98:IPA,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_1:CLK,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_1:IPCLKn,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:A,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:B,45303
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:C,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:CC,45978
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:D,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:P,45303
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:S,45978
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[1]:UB,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:IPA,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_32:IPB,
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[29]:A,42885
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[29]:B,40906
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[29]:C,40730
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_am[29]:Y,40730
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_bm[11]:A,42929
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_bm[11]:B,39679
cmam_if_wrap_0/cmam_if/nif/data_rd_0_i_m2_bm[11]:C,38440
