pin,slack
Mario_Libero_MSS_0/SPI_0_CLK_PAD/U_IOINFF:A,
Mario_Libero_MSS_0/SPI_0_CLK_PAD/U_IOINFF:Y,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:A,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:B,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:C,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:IPA,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_266:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:CLK,47312
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:D,45102
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:EN,41926
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:Q,47312
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/word[8]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:CLK,46322
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:D,44897
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:EN,43309
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:Q,46322
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/tmpWord[4]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_3:EN,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[6]:A,46471
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[6]:B,46373
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[6]:C,46173
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[6]:D,46040
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[6]:Y,46040
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_19:B,47300
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_19:C,47456
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_19:IPB,47300
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_19:IPC,47456
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_109:A,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_109:B,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_109:C,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_109:IPA,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_0_a2[16]:A,43207
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_0_a2[16]:B,41228
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_0_a2[16]:C,41060
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_0_a2[16]:Y,41060
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_25:CLK,
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_25:IPCLKn,
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_23:B,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:CLK,45178
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:D,46227
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:EN,43698
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:Q,45178
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/crc[5]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:CLK,45358
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:D,46425
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:EN,40126
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:Q,45358
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[0]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_0_a2_1[7]:A,40319
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_0_a2_1[7]:B,41466
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_0_a2_1[7]:C,38220
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_0_a2_1[7]:D,39447
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_0_a2_1[7]:Y,38220
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:A,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:B,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:C,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:IPA,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:CLK,47311
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:D,45102
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:EN,41926
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:Q,47311
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word[10]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:CLK,45379
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:D,44897
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:EN,43309
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:Q,45379
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord[15]:SLn,
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_am[11]:A,43001
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_am[11]:B,39768
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_am[11]:C,38513
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_am[11]:D,38364
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_am[11]:Y,38364
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:A,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:B,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:C,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:IPA,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_30:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[10]:A,46173
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[10]:B,44276
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[10]:C,20796
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[10]:Y,20796
GPIO1_obuf/U0/U_IOPAD:D,
GPIO1_obuf/U0/U_IOPAD:E,
GPIO1_obuf/U0/U_IOPAD:PAD,
cmam_if_wrap_0/cmam_if/nif/nmc1/ntx/a2n_data_9_iv_0_0_RNO_1:A,44000
cmam_if_wrap_0/cmam_if/nif/nmc1/ntx/a2n_data_9_iv_0_0_RNO_1:B,43950
cmam_if_wrap_0/cmam_if/nif/nmc1/ntx/a2n_data_9_iv_0_0_RNO_1:C,43816
cmam_if_wrap_0/cmam_if/nif/nmc1/ntx/a2n_data_9_iv_0_0_RNO_1:D,43673
cmam_if_wrap_0/cmam_if/nif/nmc1/ntx/a2n_data_9_iv_0_0_RNO_1:Y,43673
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:A,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:B,46231
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:C,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:CC,45448
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:D,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:P,
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:S,45448
cmam_if_wrap_0/cmam_if/am_if/training_cntr_cry[5]:UB,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/pktType5_RNIR7PD:A,43698
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/pktType5_RNIR7PD:B,45893
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/pktType5_RNIR7PD:C,44219
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/pktType5_RNIR7PD:Y,43698
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[0]:A,45376
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[0]:B,46117
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_lm_0[0]:Y,45376
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:CLK,42763
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:D,42740
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:EN,45517
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:Q,42763
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/startseq[10]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_2:EN,
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_9:B,47263
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_9:C,47078
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_9:IPB,47263
cmam_if_wrap_0/cmam_if/nif/nmc1/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_9:IPC,47078
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:CLK,41438
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:D,44892
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:EN,41323
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:Q,41438
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/RDATA_r[6]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_15:EN,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_31:B,47294
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_31:C,47424
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_31:IPB,47294
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_31:IPC,47424
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:CLK,44103
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:D,20796
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:EN,43698
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:Q,44103
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/bitCt[10]:SLn,
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[8]:A,43069
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[8]:B,39844
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[8]:C,38589
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[8]:D,38439
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[8]:Y,38439
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc_5[3]:A,46433
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc_5[3]:B,46354
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc_5[3]:C,46029
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc_5[3]:D,21669
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/crc_5[3]:Y,21669
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/data_rd_3_i[0]:A,39747
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/data_rd_3_i[0]:B,42812
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/data_rd_3_i[0]:C,37032
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/data_rd_3_i[0]:D,38281
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/data_rd_3_i[0]:Y,37032
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:CLK,45114
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:D,39438
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:EN,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:Q,45114
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:SLn,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_124_i:A,40728
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_124_i:B,41303
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_124_i:C,43195
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_124_i:Y,40728
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[2]:A,42898
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[2]:B,39673
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[2]:C,38418
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[2]:D,38268
cmam_if_wrap_0/cmam_if/nif/data_rd_1_i_m2_bm[2]:Y,38268
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI014T[0]:A,42767
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI014T[0]:B,43985
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI014T[0]:Y,42767
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:CLK,43999
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:D,45118
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:EN,41268
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:Q,43999
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r[5]:SLn,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:CC[0],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:CC[1],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:CI,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[0],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[10],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[11],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[1],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[2],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[3],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[4],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[5],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[6],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[7],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[8],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:P[9],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[0],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[10],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[11],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[1],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[2],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[3],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[4],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[5],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[6],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[7],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[8],
cmam_if_wrap_0/cmam_if/nif/cmd_inst/c2a_data_iv_0_m2_0_1_0_wmux_CC_0:UB[9],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:A,46273
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:B,45386
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:C,45270
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:CC,44944
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:D,45086
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:P,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI06VS5[4]:S,44944
